,SEASONAL_NAIVE_MEAN_3_DAYS,SEASONAL_NAIVE_MEAN_7_DAYS,NAIVE_LAST,ACTUAL
2022-10-26 21:00:00,732.1733333333333,733.3414285714285,605.28,786.94
2022-10-26 22:00:00,643.6933333333333,675.3214285714286,605.28,764.47
2022-10-26 23:00:00,569.75,628.8199999999999,605.28,728.32
2022-10-27 00:00:00,456.18333333333334,569.2614285714286,728.32,550.91
2022-10-27 01:00:00,515.6233333333333,603.7142857142857,728.32,700.82
2022-10-27 02:00:00,552.3866666666667,596.6871428571428,728.32,625.5
2022-10-27 03:00:00,493.62999999999994,573.9871428571429,728.32,577.41
2022-10-27 04:00:00,433.92333333333335,537.05,728.32,665.91
2022-10-27 05:00:00,454.1666666666667,548.3142857142857,728.32,665.91
2022-10-27 06:00:00,636.2933333333333,657.6099999999999,728.32,774.42
2022-10-27 07:00:00,759.4033333333333,707.6028571428571,728.32,800.53
2022-10-27 08:00:00,749.1433333333334,714.2957142857142,728.32,848.89
2022-10-27 09:00:00,764.3233333333334,730.1928571428572,728.32,848.73
2022-10-27 10:00:00,761.93,720.0285714285714,728.32,789.23
2022-10-27 11:00:00,753.4066666666668,706.7342857142858,728.32,751.96
2022-10-27 12:00:00,736.75,698.1771428571428,728.32,605.91
2022-10-27 13:00:00,739.6133333333333,692.7571428571429,728.32,537.47
2022-10-27 14:00:00,663.4,659.8257142857143,728.32,471.16
2022-10-27 15:00:00,689.16,658.1857142857143,728.32,605.91
2022-10-27 16:00:00,709.82,689.6071428571429,728.32,728.7
2022-10-27 17:00:00,760.8466666666667,763.6185714285714,728.32,779.07
2022-10-27 18:00:00,769.5366666666665,779.2028571428573,728.32,816.93
2022-10-27 19:00:00,774.5966666666667,780.7628571428571,728.32,807.85
2022-10-27 20:00:00,759.0533333333333,759.9885714285714,728.32,800.53
2022-10-27 21:00:00,752.44,747.8785714285714,728.32,782.93
2022-10-27 22:00:00,701.6033333333335,688.4785714285715,728.32,728.72
2022-10-27 23:00:00,665.7833333333333,636.8142857142857,728.32,619.75
2022-10-28 00:00:00,501.72333333333336,554.2371428571429,619.75,537.47
2022-10-28 01:00:00,610.5100000000001,600.1642857142857,619.75,606.91
2022-10-28 02:00:00,622.5633333333334,582.3771428571428,619.75,466.39
2022-10-28 03:00:00,548.5366666666665,552.8328571428572,619.75,554.88
2022-10-28 04:00:00,518.3299999999999,528.54,619.75,548.79
2022-10-28 05:00:00,536.8466666666667,539.8014285714286,619.75,597.47
2022-10-28 06:00:00,701.3333333333334,660.1742857142857,619.75,606.91
2022-10-28 07:00:00,774.6833333333334,710.4457142857143,619.75,763.01
2022-10-28 08:00:00,791.54,723.2500000000001,619.75,762.61
2022-10-28 09:00:00,794.6633333333333,738.7642857142855,619.75,753.96
2022-10-28 10:00:00,767.7466666666666,720.5214285714285,619.75,716.64
2022-10-28 11:00:00,749.5733333333334,706.2928571428572,619.75,653.98
2022-10-28 12:00:00,685.43,686.6757142857142,619.75,603.25
2022-10-28 13:00:00,666.2,681.9771428571429,619.75,603.25
2022-10-28 14:00:00,567.8833333333333,639.5728571428572,619.75,606.91
2022-10-28 15:00:00,643.36,662.3785714285714,619.75,686.97
2022-10-28 16:00:00,700.15,690.0671428571429,619.75,686.97
2022-10-28 17:00:00,766.0500000000001,765.9814285714285,619.75,716.65
2022-10-28 18:00:00,787.36,783.5928571428573,619.75,762.01
2022-10-28 19:00:00,790.5933333333332,783.8557142857144,619.75,686.98
2022-10-28 20:00:00,776.64,765.4142857142857,619.75,620.83
2022-10-28 21:00:00,765.6466666666666,756.0828571428572,619.75,606.91
2022-10-28 22:00:00,722.5933333333332,705.0200000000001,619.75,413.77
2022-10-28 23:00:00,651.1166666666667,645.5857142857143,619.75,400.91
2022-10-29 00:00:00,499.70666666666665,553.0314285714286,400.91,400.91
2022-10-29 01:00:00,621.84,599.8785714285715,400.91,438.98
2022-10-29 02:00:00,576.9333333333333,562.0385714285715,400.91,441.56
2022-10-29 03:00:00,563.3633333333333,546.6342857142856,400.91,438.98
2022-10-29 04:00:00,563.9466666666666,528.8757142857143,400.91,438.98
2022-10-29 05:00:00,598.2933333333333,538.0242857142857,400.91,432.98
2022-10-29 06:00:00,701.5433333333332,642.3871428571429,400.91,417.01
2022-10-29 07:00:00,776.6433333333334,712.4414285714286,400.91,436.09
2022-10-29 08:00:00,799.48,719.7642857142856,400.91,449.54
2022-10-29 09:00:00,798.2366666666667,733.9557142857142,400.91,446.19
2022-10-29 10:00:00,764.2733333333334,718.4085714285713,400.91,453.09
2022-10-29 11:00:00,726.8800000000001,695.49,400.91,441.56
2022-10-29 12:00:00,644.16,668.0799999999999,400.91,432.59
2022-10-29 13:00:00,619.5366666666667,661.15,400.91,407.79
2022-10-29 14:00:00,542.9933333333333,617.9499999999999,400.91,436.08
2022-10-29 15:00:00,670.2566666666667,652.1942857142857,400.91,436.09
2022-10-29 16:00:00,726.7133333333335,678.0914285714287,400.91,453.09
2022-10-29 17:00:00,762.5766666666667,755.842857142857,400.91,694.8
2022-10-29 18:00:00,790.3166666666666,780.0228571428572,400.91,710.7
2022-10-29 19:00:00,762.2800000000001,772.5657142857144,400.91,710.7
2022-10-29 20:00:00,735.8466666666667,749.472857142857,400.91,710.7
2022-10-29 21:00:00,725.5933333333332,734.8142857142857,400.91,696.71
2022-10-29 22:00:00,635.6533333333333,656.1600000000001,400.91,696.7
2022-10-29 23:00:00,582.9933333333335,594.9414285714286,400.91,616.83
2022-10-30 00:00:00,496.43000000000006,505.8157142857143,616.83,527.01
2022-10-30 01:00:00,582.2366666666667,559.4085714285715,616.83,534.6
2022-10-30 02:00:00,511.1499999999999,521.9399999999999,616.83,444.61
2022-10-30 03:00:00,523.7566666666667,501.5814285714286,616.83,426.54
2022-10-30 04:00:00,551.2266666666666,488.40714285714284,616.83,426.54
2022-10-30 05:00:00,565.4533333333334,496.6971428571428,616.83,445.02
2022-10-30 06:00:00,599.4466666666666,594.1942857142857,616.83,447.62
2022-10-30 07:00:00,666.5433333333333,671.5614285714286,616.83,505.64
2022-10-30 08:00:00,687.0133333333333,680.0871428571428,616.83,651.82
2022-10-30 09:00:00,682.96,686.4028571428571,616.83,651.82
2022-10-30 10:00:00,652.9866666666666,670.9842857142858,616.83,463.23
2022-10-30 11:00:00,615.8333333333334,646.1028571428571,616.83,466.88
2022-10-30 12:00:00,547.2499999999999,607.9514285714286,616.83,489.1
2022-10-30 13:00:00,516.17,597.4785714285715,616.83,472.81
2022-10-30 14:00:00,504.71666666666664,558.3199999999999,616.83,628.5
2022-10-30 15:00:00,576.3233333333334,600.0485714285714,616.83,725.89
2022-10-30 16:00:00,622.92,630.4628571428573,616.83,731.66
2022-10-30 17:00:00,730.1733333333333,742.7428571428572,616.83,731.63
2022-10-30 18:00:00,763.2133333333335,766.7685714285714,616.83,760.85
2022-10-30 19:00:00,735.1766666666666,759.3100000000001,616.83,760.85
2022-10-30 20:00:00,710.6866666666668,738.6442857142856,616.83,734.45
2022-10-30 21:00:00,695.5166666666668,724.2871428571428,616.83,666.44
2022-10-30 22:00:00,613.0633333333334,647.82,616.83,666.44
2022-10-30 23:00:00,545.83,582.1514285714286,616.83,654.82
2022-10-31 00:00:00,488.46333333333337,483.55000000000007,654.82,652.82
2022-10-31 01:00:00,526.8299999999999,546.8828571428571,654.82,739.11
2022-10-31 02:00:00,450.8533333333333,519.3171428571428,654.82,623.96
2022-10-31 03:00:00,473.4666666666667,496.95714285714286,654.82,623.97
2022-10-31 04:00:00,471.43666666666667,483.14142857142855,654.82,739.11
2022-10-31 05:00:00,491.8233333333333,500.55428571428575,654.82,675.91
2022-10-31 06:00:00,490.5133333333333,593.5485714285713,654.82,674.91
2022-10-31 07:00:00,568.2466666666666,683.3542857142858,654.82,674.91
2022-10-31 08:00:00,621.3233333333334,708.6128571428571,654.82,674.91
2022-10-31 09:00:00,617.3233333333334,713.3814285714286,654.82,651.52
2022-10-31 10:00:00,544.32,672.5685714285713,654.82,675.91
2022-10-31 11:00:00,520.8066666666667,653.5142857142857,654.82,676.66
2022-10-31 12:00:00,508.31333333333333,620.157142857143,654.82,675.91
2022-10-31 13:00:00,494.6166666666666,605.737142857143,654.82,676.66
2022-10-31 14:00:00,557.1633333333333,590.4071428571427,654.82,739.11
2022-10-31 15:00:00,616.3166666666666,646.0485714285714,654.82,742.11
2022-10-31 16:00:00,623.9066666666666,675.6971428571429,654.82,790.21
2022-10-31 17:00:00,714.36,743.527142857143,654.82,741.11
2022-10-31 18:00:00,744.52,765.5857142857142,654.82,741.11
2022-10-31 19:00:00,719.5100000000001,755.7385714285714,654.82,742.11
2022-10-31 20:00:00,688.6600000000002,734.8099999999998,654.82,739.11
2022-10-31 21:00:00,656.6866666666666,715.7585714285714,654.82,693.85
2022-10-31 22:00:00,592.3033333333334,658.6342857142857,654.82,633.51
2022-10-31 23:00:00,557.52,612.8085714285714,654.82,743.11
2022-11-01 00:00:00,526.9133333333334,517.6257142857144,743.11,573.38
2022-11-01 01:00:00,570.8966666666666,593.0185714285715,743.11,619.53
2022-11-01 02:00:00,503.3766666666667,549.1728571428572,743.11,613.93
2022-11-01 03:00:00,496.49666666666667,527.14,743.11,613.93
2022-11-01 04:00:00,534.8766666666667,529.7728571428571,743.11,478.43
2022-11-01 05:00:00,517.9699999999999,537.4171428571428,743.11,462.34
2022-11-01 06:00:00,513.18,607.2071428571428,743.11,460.41
2022-11-01 07:00:00,538.88,671.9571428571429,743.11,463.48
2022-11-01 08:00:00,592.09,701.9285714285714,743.11,538.32
2022-11-01 09:00:00,583.1766666666666,698.2114285714285,743.11,619.44
2022-11-01 10:00:00,530.7433333333333,658.8728571428571,743.11,619.5
2022-11-01 11:00:00,528.3666666666667,641.1142857142858,743.11,619.44
2022-11-01 12:00:00,532.5333333333333,608.1628571428572,743.11,614.94
2022-11-01 13:00:00,519.0866666666667,594.1585714285715,743.11,613.94
2022-11-01 14:00:00,601.23,587.75,743.11,618.41
2022-11-01 15:00:00,634.6966666666667,645.8771428571429,743.11,620.04
2022-11-01 16:00:00,658.32,680.34,743.11,620.04
2022-11-01 17:00:00,722.5133333333333,740.3342857142858,743.11,620.28
2022-11-01 18:00:00,737.5533333333334,762.3928571428571,743.11,621.24
2022-11-01 19:00:00,737.8866666666668,753.2028571428572,743.11,620.26
2022-11-01 20:00:00,728.0866666666667,733.5728571428571,743.11,621.24
2022-11-01 21:00:00,685.6666666666666,708.6928571428572,743.11,620.25
2022-11-01 22:00:00,665.5500000000001,654.0285714285714,743.11,619.62
2022-11-01 23:00:00,671.5866666666667,624.1457142857142,743.11,619.61
2022-11-02 00:00:00,584.4033333333333,521.8914285714286,619.61,484.51
2022-11-02 01:00:00,631.08,599.6771428571428,619.61,449.52
2022-11-02 02:00:00,560.8333333333334,550.6942857142857,619.61,455.93
2022-11-02 03:00:00,554.8133333333334,541.93,619.61,449.52
2022-11-02 04:00:00,548.0266666666668,539.2714285714285,619.61,435.83
2022-11-02 05:00:00,527.7566666666665,544.4471428571428,619.61,459.87
2022-11-02 06:00:00,527.6466666666666,586.3685714285713,619.61,571.6
2022-11-02 07:00:00,548.01,630.0071428571429,619.61,767.67
2022-11-02 08:00:00,621.6833333333334,673.29,619.61,783.05
2022-11-02 09:00:00,640.9266666666667,680.5257142857143,619.61,783.36
2022-11-02 10:00:00,586.2133333333333,643.5071428571429,619.61,773.03
2022-11-02 11:00:00,587.66,626.4542857142858,619.61,540.91
2022-11-02 12:00:00,593.3166666666667,592.1457142857143,619.61,540.91
2022-11-02 13:00:00,587.8033333333334,575.6871428571428,619.61,540.91
2022-11-02 14:00:00,662.0066666666667,578.7257142857143,619.61,540.91
2022-11-02 15:00:00,696.0133333333333,647.842857142857,619.61,664.75
2022-11-02 16:00:00,713.9699999999999,682.1628571428572,619.61,761.53
2022-11-02 17:00:00,697.6733333333333,725.0785714285713,619.61,771.91
2022-11-02 18:00:00,707.7333333333332,743.55,619.61,771.91
2022-11-02 19:00:00,707.7400000000001,731.5371428571428,619.61,727.45
2022-11-02 20:00:00,698.2666666666668,716.1485714285712,619.61,761.52
2022-11-02 21:00:00,660.18,693.4328571428571,619.61,761.52
2022-11-02 22:00:00,639.8566666666667,646.1757142857142,619.61,467.43
2022-11-02 23:00:00,672.5133333333333,626.1928571428572,619.61,418.11
2022-11-03 00:00:00,570.2366666666667,532.4300000000001,418.11,407.66
2022-11-03 01:00:00,602.7199999999999,584.2099999999999,418.11,412.73
2022-11-03 02:00:00,564.6066666666667,524.5542857142857,418.11,450.05
2022-11-03 03:00:00,562.4733333333334,526.4614285714285,418.11,450.05
2022-11-03 04:00:00,551.1233333333333,533.37,418.11,452.18
2022-11-03 05:00:00,532.7066666666666,534.2142857142857,418.11,461.14
2022-11-03 06:00:00,568.9733333333334,564.6971428571428,418.11,495.8
2022-11-03 07:00:00,635.3533333333334,630.1899999999999,418.11,750.22
2022-11-03 08:00:00,665.4266666666666,672.7342857142858,418.11,753.18
2022-11-03 09:00:00,684.7733333333334,679.2885714285715,418.11,610.14
2022-11-03 10:00:00,689.4799999999999,641.5185714285714,418.11,476.93
2022-11-03 11:00:00,612.3366666666666,593.0557142857143,418.11,459.83
2022-11-03 12:00:00,610.5866666666666,566.0871428571428,418.11,460.42
2022-11-03 13:00:00,610.5033333333332,550.4042857142857,418.11,460.43
2022-11-03 14:00:00,632.81,577.2971428571428,418.11,471.4
2022-11-03 15:00:00,675.6333333333333,640.2514285714286,418.11,634.91
2022-11-03 16:00:00,723.9266666666666,681.7428571428571,418.11,787.18
2022-11-03 17:00:00,711.0999999999999,722.2071428571428,418.11,778.7
2022-11-03 18:00:00,711.42,740.6785714285714,418.11,713.41
2022-11-03 19:00:00,696.6066666666666,722.3142857142857,418.11,635.91
2022-11-03 20:00:00,707.29,712.6257142857145,418.11,513.01
2022-11-03 21:00:00,691.8733333333333,689.8014285714287,418.11,466.31
2022-11-03 22:00:00,573.5200000000001,603.7414285714286,418.11,438.99
2022-11-03 23:00:00,593.61,581.877142857143,418.11,431.36
2022-11-04 00:00:00,488.51666666666665,511.96571428571434,431.36,431.36
2022-11-04 01:00:00,493.9266666666667,543.0542857142857,431.36,399.9
2022-11-04 02:00:00,506.6366666666666,499.48999999999995,431.36,399.9
2022-11-04 03:00:00,504.49999999999994,508.2671428571429,431.36,399.69
2022-11-04 04:00:00,455.48,502.8371428571428,431.36,403.18
2022-11-04 05:00:00,461.1166666666666,504.9614285714286,431.36,438.24
2022-11-04 06:00:00,509.27,524.8942857142857,431.36,460.69
2022-11-04 07:00:00,660.4566666666667,623.0028571428571,431.36,747.86
2022-11-04 08:00:00,691.5166666666665,659.0614285714286,431.36,751.32
2022-11-04 09:00:00,670.98,645.2042857142858,431.36,758.22
2022-11-04 10:00:00,623.1533333333333,596.9042857142857,431.36,761.14
2022-11-04 11:00:00,540.06,551.3228571428571,431.36,764.18
2022-11-04 12:00:00,538.7566666666667,545.3028571428571,431.36,761.14
2022-11-04 13:00:00,538.4266666666666,539.3985714285714,431.36,758.22
2022-11-04 14:00:00,543.5733333333333,577.3314285714285,431.36,761.14
2022-11-04 15:00:00,639.9,644.3942857142857,431.36,765.18
2022-11-04 16:00:00,722.9166666666666,690.0971428571429,431.36,765.78
2022-11-04 17:00:00,723.6300000000001,722.1542857142857,431.36,765.85
2022-11-04 18:00:00,702.1866666666666,725.89,431.36,761.14
2022-11-04 19:00:00,661.2066666666666,697.7514285714286,431.36,764.81
2022-11-04 20:00:00,631.9233333333333,671.5514285714287,431.36,764.79
2022-11-04 21:00:00,616.0266666666666,644.5699999999999,431.36,761.14
2022-11-04 22:00:00,508.68,562.3514285714285,431.36,758.22
2022-11-04 23:00:00,489.6933333333333,554.9642857142858,431.36,657.65
2022-11-05 00:00:00,441.17666666666673,496.8071428571429,657.65,681.88
2022-11-05 01:00:00,420.7166666666667,513.4814285714286,657.65,682.07
2022-11-05 02:00:00,435.29333333333335,489.99142857142857,657.65,604.31
2022-11-05 03:00:00,433.08666666666664,486.0971428571429,657.65,462.06
2022-11-05 04:00:00,430.3966666666667,482.0357142857142,657.65,457.15
2022-11-05 05:00:00,453.0833333333333,482.2142857142857,657.65,456.03
2022-11-05 06:00:00,509.3633333333334,504.00571428571436,657.65,457.15
2022-11-05 07:00:00,755.25,620.8385714285714,657.65,451.89
2022-11-05 08:00:00,762.5166666666668,657.4485714285714,657.65,651.2
2022-11-05 09:00:00,717.2400000000001,645.8128571428572,657.65,703.34
2022-11-05 10:00:00,670.3666666666667,603.2614285714286,657.65,703.36
2022-11-05 11:00:00,588.3066666666667,567.0657142857142,657.65,703.36
2022-11-05 12:00:00,587.4899999999999,567.8585714285714,657.65,703.36
2022-11-05 13:00:00,586.52,561.5371428571427,657.65,703.36
2022-11-05 14:00:00,591.15,599.3642857142858,657.65,703.36
2022-11-05 15:00:00,688.2799999999999,655.5671428571429,657.65,703.36
2022-11-05 16:00:00,771.4966666666666,701.3557142857143,657.65,704.25
2022-11-05 17:00:00,772.1533333333333,729.1828571428571,657.65,780.0
2022-11-05 18:00:00,748.82,725.7657142857144,657.65,833.17
2022-11-05 19:00:00,709.39,708.87,657.65,809.3
2022-11-05 20:00:00,679.7733333333333,692.1171428571428,657.65,682.08
2022-11-05 21:00:00,662.9899999999999,666.6028571428571,657.65,651.2
2022-11-05 22:00:00,554.88,611.5585714285714,657.65,457.74
2022-11-05 23:00:00,502.3733333333333,591.6414285714287,657.65,439.94
2022-11-06 00:00:00,506.9666666666667,536.9457142857143,439.94,431.42
2022-11-06 01:00:00,498.23333333333335,548.2085714285715,439.94,426.66
2022-11-06 02:00:00,484.75333333333333,513.2414285714286,439.94,433.83
2022-11-06 03:00:00,437.26666666666665,489.39428571428573,439.94,431.85
2022-11-06 04:00:00,437.50333333333333,484.63142857142856,439.94,433.81
2022-11-06 05:00:00,451.8033333333333,485.50714285714275,439.94,433.83
2022-11-06 06:00:00,471.2133333333333,509.74000000000007,439.94,434.75
2022-11-06 07:00:00,649.9899999999999,623.0957142857143,439.94,434.77
2022-11-06 08:00:00,718.5666666666666,686.2571428571429,439.94,438.51
2022-11-06 09:00:00,690.5666666666667,682.5485714285714,439.94,433.81
2022-11-06 10:00:00,647.1433333333333,639.0142857142856,439.94,439.63
2022-11-06 11:00:00,642.4566666666666,604.4657142857142,439.94,439.63
2022-11-06 12:00:00,641.64,606.54,439.94,433.82
2022-11-06 13:00:00,640.6700000000001,603.7614285714286,439.94,410.3
2022-11-06 14:00:00,645.3000000000001,637.5471428571428,439.94,411.26
2022-11-06 15:00:00,701.15,693.7485714285714,439.94,441.42
2022-11-06 16:00:00,752.4033333333333,737.2357142857143,439.94,592.64
2022-11-06 17:00:00,774.85,741.3542857142858,439.94,593.24
2022-11-06 18:00:00,769.2399999999999,743.2614285714286,439.94,592.1
2022-11-06 19:00:00,736.6733333333332,722.9557142857142,439.94,438.51
2022-11-06 20:00:00,653.2933333333334,688.0285714285714,439.94,425.64
2022-11-06 21:00:00,626.2166666666667,660.1014285714285,439.94,392.95
2022-11-06 22:00:00,551.65,577.4214285714286,439.94,366.9
2022-11-06 23:00:00,509.65000000000003,566.3714285714286,439.94,392.95
2022-11-07 00:00:00,514.8866666666667,523.2900000000001,392.95,392.95
2022-11-07 01:00:00,502.8766666666667,532.7885714285715,392.95,397.64
2022-11-07 02:00:00,479.34666666666664,511.70142857142855,392.95,410.76
2022-11-07 03:00:00,431.2,490.15285714285716,392.95,410.76
2022-11-07 04:00:00,431.37999999999994,485.66999999999996,392.95,409.66
2022-11-07 05:00:00,442.7,483.9085714285714,392.95,432.54
2022-11-07 06:00:00,450.8633333333333,507.90142857142865,392.95,440.11
2022-11-07 07:00:00,544.84,612.9714285714284,392.95,707.5
2022-11-07 08:00:00,613.6766666666666,655.7842857142858,392.95,736.84
2022-11-07 09:00:00,631.79,651.4042857142858,392.95,759.46
2022-11-07 10:00:00,634.71,635.642857142857,392.95,741.64
2022-11-07 11:00:00,635.7233333333334,600.5728571428571,392.95,707.52
2022-11-07 12:00:00,632.7733333333333,598.6428571428571,392.95,741.63
2022-11-07 13:00:00,623.9599999999999,594.8314285714285,392.95,763.38
2022-11-07 14:00:00,625.2533333333333,606.5128571428571,392.95,768.95
2022-11-07 15:00:00,636.6533333333333,653.1099999999999,392.95,741.64
2022-11-07 16:00:00,687.5566666666667,717.3757142857143,392.95,746.62
2022-11-07 17:00:00,713.0300000000001,721.5842857142858,392.95,769.19
2022-11-07 18:00:00,728.8033333333333,719.1542857142857,392.95,759.45
2022-11-07 19:00:00,670.8733333333333,676.9071428571427,392.95,741.63
2022-11-07 20:00:00,624.17,643.9128571428572,392.95,741.63
2022-11-07 21:00:00,601.7633333333334,621.0314285714285,392.95,741.63
2022-11-07 22:00:00,527.62,534.63,392.95,654.91
2022-11-07 23:00:00,496.84666666666664,528.9614285714285,392.95,669.02
2022-11-08 00:00:00,502.0833333333333,486.1657142857143,669.02,450.72
2022-11-08 01:00:00,502.1233333333333,484.0071428571428,669.02,496.29
2022-11-08 02:00:00,482.96666666666664,481.2442857142857,669.02,456.78
2022-11-08 03:00:00,434.89000000000004,459.6942857142857,669.02,453.73
2022-11-08 04:00:00,433.54,438.60571428571427,669.02,443.77
2022-11-08 05:00:00,440.79999999999995,449.14142857142855,669.02,443.77
2022-11-08 06:00:00,444.00333333333333,474.35857142857145,669.02,648.06
2022-11-08 07:00:00,531.3866666666667,617.6271428571428,669.02,737.93
2022-11-08 08:00:00,608.85,664.6314285714286,669.02,746.18
2022-11-08 09:00:00,632.2033333333334,666.8242857142858,669.02,746.18
2022-11-08 10:00:00,628.21,645.0328571428572,669.02,695.99
2022-11-08 11:00:00,616.8366666666667,604.9814285714285,669.02,695.97
2022-11-08 12:00:00,626.27,608.0314285714286,669.02,616.34
2022-11-08 13:00:00,625.68,607.22,669.02,602.6
2022-11-08 14:00:00,627.8566666666667,610.7757142857142,669.02,644.06
2022-11-08 15:00:00,628.8066666666667,653.0428571428572,669.02,695.99
2022-11-08 16:00:00,681.17,711.1485714285715,669.02,761.64
2022-11-08 17:00:00,714.1433333333334,725.5957142857143,669.02,773.39
2022-11-08 18:00:00,728.2400000000001,721.7742857142857,669.02,765.89
2022-11-08 19:00:00,663.1466666666666,676.8385714285714,669.02,739.24
2022-11-08 20:00:00,616.4499999999999,644.2728571428571,669.02,746.19
2022-11-08 21:00:00,595.2600000000001,627.8571428571429,669.02,604.22
2022-11-08 22:00:00,493.18333333333334,537.6871428571428,669.02,590.79
2022-11-08 23:00:00,500.6366666666666,518.3771428571429,669.02,653.91
2022-11-09 00:00:00,425.03000000000003,468.64285714285717,653.91,439.6
2022-11-09 01:00:00,440.19666666666666,466.40142857142854,653.91,466.41
2022-11-09 02:00:00,433.78999999999996,458.79428571428565,653.91,456.59
2022-11-09 03:00:00,432.1133333333334,436.8085714285715,653.91,456.59
2022-11-09 04:00:00,429.08,433.6542857142857,653.91,456.59
2022-11-09 05:00:00,436.7133333333333,446.48857142857145,653.91,466.41
2022-11-09 06:00:00,507.64000000000004,501.16571428571433,653.91,716.43
2022-11-09 07:00:00,626.7333333333332,656.8342857142858,653.91,719.03
2022-11-09 08:00:00,640.5099999999999,694.3257142857144,653.91,716.43
2022-11-09 09:00:00,646.4833333333332,684.9300000000001,653.91,694.94
2022-11-09 10:00:00,625.7533333333333,655.96,653.91,716.44
2022-11-09 11:00:00,614.3733333333333,615.9142857142858,653.91,723.53
2022-11-09 12:00:00,597.2633333333333,608.2314285714285,653.91,745.29
2022-11-09 13:00:00,592.0933333333334,605.6000000000001,653.91,745.29
2022-11-09 14:00:00,608.09,614.4399999999999,653.91,752.89
2022-11-09 15:00:00,626.35,663.8928571428571,653.91,745.29
2022-11-09 16:00:00,700.3000000000001,731.3771428571429,653.91,772.01
2022-11-09 17:00:00,711.94,747.4685714285714,653.91,774.85
2022-11-09 18:00:00,705.8133333333334,742.4385714285715,653.91,771.99
2022-11-09 19:00:00,639.7933333333333,693.8357142857143,653.91,745.3
2022-11-09 20:00:00,637.82,662.1228571428572,653.91,745.31
2022-11-09 21:00:00,579.6,625.5671428571429,653.91,745.31
2022-11-09 22:00:00,537.5333333333333,533.5685714285714,653.91,723.54
2022-11-09 23:00:00,571.96,523.2771428571428,653.91,723.53
2022-11-10 00:00:00,427.75666666666666,462.22714285714284,723.53,723.53
2022-11-10 01:00:00,453.4466666666667,468.8142857142857,723.53,726.31
2022-11-10 02:00:00,441.3766666666666,458.8885714285715,723.53,711.98
2022-11-10 03:00:00,440.35999999999996,437.81857142857143,723.53,596.7
2022-11-10 04:00:00,436.67333333333335,436.62,723.53,596.7
2022-11-10 05:00:00,447.5733333333333,447.4228571428571,723.53,707.98
2022-11-10 06:00:00,601.5333333333333,521.8557142857143,723.53,713.5
2022-11-10 07:00:00,721.4866666666667,649.8857142857142,723.53,711.98
2022-11-10 08:00:00,733.15,684.8085714285714,723.53,718.89
2022-11-10 09:00:00,733.5266666666666,672.2985714285714,723.53,719.03
2022-11-10 10:00:00,718.0233333333334,647.8757142857141,723.53,734.65
2022-11-10 11:00:00,709.0066666666667,642.0028571428571,723.53,718.89
2022-11-10 12:00:00,701.0866666666667,637.4285714285714,723.53,734.65
2022-11-10 13:00:00,703.7566666666667,634.7971428571428,723.53,734.85
2022-11-10 14:00:00,721.9666666666667,644.722857142857,723.53,734.66
2022-11-10 15:00:00,727.64,675.3985714285715,723.53,734.65
2022-11-10 16:00:00,760.09,732.8742857142857,723.53,739.39
2022-11-10 17:00:00,772.4766666666666,747.8885714285715,723.53,757.58
2022-11-10 18:00:00,765.7766666666666,742.4499999999999,723.53,734.66
2022-11-10 19:00:00,742.0566666666667,696.3857142857142,723.53,718.89
2022-11-10 20:00:00,744.3766666666667,659.8071428571428,723.53,713.5
2022-11-10 21:00:00,697.0533333333333,623.2514285714286,723.53,711.98
2022-11-10 22:00:00,656.4133333333333,570.1557142857142,723.53,667.98
2022-11-10 23:00:00,682.1533333333333,566.9085714285713,723.53,700.15
2022-11-11 00:00:00,537.9499999999999,507.3514285714286,700.15,454.89
2022-11-11 01:00:00,563.0033333333333,513.6114285714285,700.15,687.68
2022-11-11 02:00:00,541.7833333333333,496.3071428571429,700.15,632.91
2022-11-11 03:00:00,502.34,458.7685714285714,700.15,632.91
2022-11-11 04:00:00,499.02,457.26571428571424,700.15,632.91
2022-11-11 05:00:00,539.3866666666667,482.68571428571425,700.15,447.16
2022-11-11 06:00:00,692.6633333333333,552.9557142857142,700.15,424.22
2022-11-11 07:00:00,722.98,644.422857142857,700.15,423.84
2022-11-11 08:00:00,727.1666666666666,679.91,700.15,400.91
2022-11-11 09:00:00,720.0499999999998,687.8542857142857,700.15,423.84
2022-11-11 10:00:00,715.6933333333333,684.6928571428572,700.15,496.0
2022-11-11 11:00:00,712.7966666666666,679.0114285714286,700.15,496.0
2022-11-11 12:00:00,698.7600000000001,676.6042857142857,700.15,624.96
2022-11-11 13:00:00,694.2466666666666,674.0,700.15,644.83
2022-11-11 14:00:00,710.5366666666665,682.3314285714285,700.15,705.51
2022-11-11 15:00:00,725.31,689.6471428571429,700.15,647.26
2022-11-11 16:00:00,757.68,726.0471428571428,700.15,686.31
2022-11-11 17:00:00,768.6066666666667,744.8714285714286,700.15,686.31
2022-11-11 18:00:00,757.5133333333333,745.4857142857143,700.15,678.94
2022-11-11 19:00:00,734.4766666666666,708.24,700.15,667.14
2022-11-11 20:00:00,735.0,688.4485714285713,700.15,645.83
2022-11-11 21:00:00,687.1700000000001,658.3471428571429,700.15,667.14
2022-11-11 22:00:00,660.77,602.8685714285714,700.15,645.43
2022-11-11 23:00:00,692.5300000000001,605.3071428571428,700.15,676.4
2022-11-12 00:00:00,539.34,510.71285714285716,676.4,647.26
